Customer ID;Edad;Genero;Descripcion;Categoria;Fecha Compra;Unidades;PVP;Localizacion;Tamaño;Color;Temporada;Forma Envio;Metodo Pago;Frecuencia Compra
3027;55;Female;Shirt;Clothing;27/07/2040;6;70;Tennessee;L;Magenta;Fall;Free Shipping;Credit Card;Annually
3028;52;Female;Hoodie;Clothing;29/07/2040;47;26;West Virginia;XL;Peach;Winter;2-Day Shipping;Credit Card;Quarterly
3029;62;Female;Dress;Clothing;31/07/2040;7;100;California;L;Charcoal;Summer;Free Shipping;PayPal;Every 3 Months
3030;64;Female;Dress;Clothing;02/08/2040;1;82;Georgia;M;Gold;Summer;Free Shipping;Debit Card;Quarterly
3031;43;Female;Sneakers;Footwear;04/08/2040;23;24;Maryland;XL;Purple;Spring;2-Day Shipping;Credit Card;Weekly
3032;61;Female;Blouse;Clothing;06/08/2040;30;74;Idaho;L;Teal;Summer;2-Day Shipping;Credit Card;Monthly
3033;26;Female;Backpack;Accessories;08/08/2040;24;58;California;XL;Green;Summer;Next Day Air;Credit Card;Quarterly
3034;22;Female;Sweater;Clothing;10/08/2040;9;56;Alabama;L;Orange;Spring;Store Pickup;PayPal;Weekly
3035;51;Female;Boots;Footwear;12/08/2040;25;37;Utah;L;Peach;Spring;2-Day Shipping;Credit Card;Quarterly
3036;69;Female;Handbag;Accessories;14/08/2040;18;64;Kentucky;M;Gold;Spring;Free Shipping;Cash;Bi-Weekly
3037;50;Female;Hoodie;Clothing;16/08/2040;7;58;Vermont;S;Violet;Spring;Next Day Air;Venmo;Fortnightly
3038;51;Female;Belt;Accessories;18/08/2040;2;44;Iowa;L;Charcoal;Summer;Next Day Air;Cash;Annually
3039;56;Female;Jewelry;Accessories;20/08/2040;36;39;Georgia;M;Brown;Summer;Free Shipping;Debit Card;Annually
3040;59;Female;Blouse;Clothing;22/08/2040;31;48;Alabama;L;Blue;Spring;Next Day Air;PayPal;Bi-Weekly
3041;18;Female;Handbag;Accessories;24/08/2040;10;32;Nebraska;M;Gold;Fall;Express;Cash;Fortnightly
3042;48;Female;Handbag;Accessories;26/08/2040;27;79;Rhode Island;M;Orange;Winter;Express;PayPal;Monthly
3043;53;Female;Coat;Outerwear;28/08/2040;14;27;South Dakota;L;Turquoise;Winter;Next Day Air;PayPal;Every 3 Months
3044;45;Female;Belt;Accessories;30/08/2040;17;98;Illinois;S;Peach;Fall;Store Pickup;Credit Card;Monthly
3045;21;Female;Boots;Footwear;01/09/2040;10;67;North Carolina;M;Magenta;Winter;Free Shipping;Bank Transfer;Quarterly
3046;42;Female;Socks;Clothing;03/09/2040;4;37;Florida;L;Black;Winter;2-Day Shipping;PayPal;Bi-Weekly
3047;60;Female;Shoes;Footwear;05/09/2040;25;49;Pennsylvania;M;White;Spring;Store Pickup;Cash;Every 3 Months
3048;21;Female;Sneakers;Footwear;07/09/2040;3;74;Vermont;M;Violet;Fall;2-Day Shipping;PayPal;Bi-Weekly
3049;69;Female;Jewelry;Accessories;09/09/2040;47;93;Colorado;M;Olive;Summer;Standard;Venmo;Fortnightly
3050;40;Female;Handbag;Accessories;11/09/2040;41;60;Utah;L;Red;Summer;Next Day Air;Bank Transfer;Bi-Weekly
3051;31;Female;Coat;Outerwear;13/09/2040;28;76;Kentucky;S;Green;Spring;Standard;Venmo;Every 3 Months
3052;44;Female;Sunglasses;Accessories;15/09/2040;49;64;Wyoming;L;Gold;Summer;Express;Debit Card;Every 3 Months
3053;48;Female;Shoes;Footwear;17/09/2040;7;38;Maine;XL;Olive;Spring;Store Pickup;Bank Transfer;Fortnightly
3054;32;Female;Shoes;Footwear;19/09/2040;22;91;Maine;L;Brown;Winter;Next Day Air;Bank Transfer;Monthly
3055;42;Female;Boots;Footwear;21/09/2040;34;70;New Hampshire;S;Magenta;Summer;2-Day Shipping;Venmo;Monthly
3056;27;Female;Sandals;Footwear;23/09/2040;5;22;Kansas;M;Violet;Fall;Standard;Debit Card;Bi-Weekly
3057;69;Female;Gloves;Accessories;25/09/2040;15;59;New Jersey;M;Beige;Spring;Standard;Cash;Bi-Weekly
3058;67;Female;Backpack;Accessories;27/09/2040;26;22;North Carolina;M;Blue;Spring;Next Day Air;Bank Transfer;Weekly
3059;41;Female;Handbag;Accessories;29/09/2040;3;74;West Virginia;S;Orange;Winter;Store Pickup;Bank Transfer;Fortnightly
3060;46;Female;Sweater;Clothing;01/10/2040;42;71;Kentucky;L;Maroon;Spring;Express;Credit Card;Quarterly
3061;47;Female;Coat;Outerwear;03/10/2040;1;80;California;S;Charcoal;Summer;Store Pickup;Venmo;Monthly
3062;33;Female;T-shirt;Clothing;05/10/2040;20;59;South Dakota;L;Olive;Fall;Express;PayPal;Every 3 Months
3063;51;Female;Backpack;Accessories;07/10/2040;39;96;California;L;Green;Fall;Standard;PayPal;Monthly
3064;26;Female;Sunglasses;Accessories;09/10/2040;24;43;Connecticut;L;Brown;Winter;Store Pickup;Credit Card;Fortnightly
3065;22;Female;Belt;Accessories;11/10/2040;49;76;Idaho;S;Cyan;Winter;Express;Bank Transfer;Quarterly
3066;49;Female;Jacket;Outerwear;13/10/2040;7;59;North Dakota;M;Beige;Fall;Store Pickup;Venmo;Bi-Weekly
3067;58;Female;Skirt;Clothing;15/10/2040;13;48;Michigan;L;Teal;Summer;Free Shipping;Venmo;Every 3 Months
3068;70;Female;Belt;Accessories;17/10/2040;2;22;Missouri;S;Gray;Spring;Free Shipping;Cash;Weekly
3069;32;Female;Boots;Footwear;19/10/2040;4;40;California;M;Indigo;Winter;Express;Debit Card;Weekly
3070;62;Female;Jeans;Clothing;21/10/2040;17;73;Delaware;L;Magenta;Spring;Express;Debit Card;Quarterly
3071;52;Female;Shoes;Footwear;23/10/2040;43;26;Alabama;XL;Red;Fall;Free Shipping;PayPal;Bi-Weekly
3072;23;Female;Sweater;Clothing;25/10/2040;6;41;New Hampshire;L;Turquoise;Spring;Next Day Air;PayPal;Monthly
3073;26;Female;Jewelry;Accessories;27/10/2040;46;98;New York;L;Peach;Spring;Standard;PayPal;Quarterly
3074;58;Female;Shirt;Clothing;29/10/2040;7;63;Oregon;L;White;Winter;Free Shipping;Debit Card;Bi-Weekly
3075;26;Female;Boots;Footwear;31/10/2040;34;55;Massachusetts;L;Maroon;Winter;Next Day Air;Debit Card;Fortnightly
3076;54;Female;Shorts;Clothing;02/11/2040;21;90;Utah;XL;Beige;Winter;Standard;PayPal;Every 3 Months
3077;66;Female;Handbag;Accessories;04/11/2040;13;46;New Hampshire;M;Blue;Summer;Express;Venmo;Bi-Weekly
3078;60;Female;Sweater;Clothing;06/11/2040;33;88;Illinois;S;Red;Spring;Store Pickup;Debit Card;Bi-Weekly
3079;32;Female;Belt;Accessories;08/11/2040;24;95;Alaska;M;Blue;Spring;2-Day Shipping;Bank Transfer;Bi-Weekly
3080;48;Female;Belt;Accessories;10/11/2040;4;31;Wyoming;M;Maroon;Fall;Store Pickup;Bank Transfer;Annually
3081;69;Female;Hoodie;Clothing;12/11/2040;5;42;Colorado;L;Yellow;Spring;Next Day Air;Cash;Bi-Weekly
3082;64;Female;Sneakers;Footwear;14/11/2040;11;44;Vermont;L;Pink;Winter;Next Day Air;Credit Card;Weekly
3083;56;Female;T-shirt;Clothing;16/11/2040;20;99;Utah;M;Maroon;Spring;Next Day Air;Bank Transfer;Annually
3084;22;Female;Pants;Clothing;18/11/2040;28;20;Illinois;S;Purple;Summer;Store Pickup;PayPal;Quarterly
3085;46;Female;Scarf;Accessories;20/11/2040;43;37;Idaho;S;Indigo;Spring;Store Pickup;PayPal;Monthly
3086;24;Female;Sweater;Clothing;22/11/2040;10;50;Nevada;L;Gray;Winter;Store Pickup;Venmo;Every 3 Months
3087;47;Female;Handbag;Accessories;24/11/2040;26;73;Utah;M;Lavender;Summer;Next Day Air;Venmo;Every 3 Months
3088;62;Female;Shirt;Clothing;26/11/2040;29;84;North Carolina;M;Charcoal;Spring;Free Shipping;Bank Transfer;Monthly
3089;34;Female;Dress;Clothing;28/11/2040;35;64;Arkansas;M;Teal;Spring;Store Pickup;Bank Transfer;Quarterly
3090;50;Female;Sandals;Footwear;30/11/2040;23;21;North Carolina;L;Blue;Fall;Free Shipping;Cash;Bi-Weekly
3091;29;Female;Shirt;Clothing;02/12/2040;15;36;Texas;M;Peach;Summer;Store Pickup;Bank Transfer;Quarterly
3092;68;Female;Dress;Clothing;04/12/2040;46;81;Nevada;L;Orange;Winter;2-Day Shipping;Credit Card;Annually
3093;52;Female;Sunglasses;Accessories;06/12/2040;14;54;Utah;L;Silver;Fall;Next Day Air;Bank Transfer;Bi-Weekly
3094;29;Female;Socks;Clothing;08/12/2040;17;63;Pennsylvania;L;Red;Summer;Store Pickup;Cash;Every 3 Months
3095;22;Female;Sandals;Footwear;10/12/2040;9;59;Georgia;M;Gray;Summer;Store Pickup;Cash;Weekly
3096;62;Female;Hat;Accessories;12/12/2040;13;53;Minnesota;S;Beige;Fall;Standard;Venmo;Fortnightly
3097;69;Female;Shirt;Clothing;14/12/2040;20;63;Kansas;L;White;Winter;Next Day Air;Bank Transfer;Monthly
3098;48;Female;Shoes;Footwear;16/12/2040;39;33;Delaware;M;Silver;Fall;Free Shipping;Bank Transfer;Quarterly
3099;66;Female;Pants;Clothing;18/12/2040;50;64;New Mexico;L;Cyan;Summer;Next Day Air;Bank Transfer;Quarterly
3100;42;Female;Shirt;Clothing;20/12/2040;21;98;Michigan;S;Maroon;Fall;Free Shipping;Bank Transfer;Bi-Weekly
3101;50;Female;Hat;Accessories;22/12/2040;3;85;Vermont;L;Purple;Winter;Express;Bank Transfer;Weekly
3102;32;Female;Jewelry;Accessories;24/12/2040;9;82;Idaho;S;Brown;Summer;Express;PayPal;Fortnightly
3103;51;Female;Jacket;Outerwear;26/12/2040;29;85;South Dakota;M;Green;Summer;Standard;Cash;Bi-Weekly
3104;27;Female;Shirt;Clothing;28/12/2040;42;37;Illinois;S;Peach;Winter;2-Day Shipping;Bank Transfer;Weekly
3105;43;Female;Pants;Clothing;30/12/2040;41;56;Georgia;S;Turquoise;Summer;2-Day Shipping;Debit Card;Fortnightly
3106;48;Female;Skirt;Clothing;01/01/2041;17;33;Oregon;M;Olive;Fall;Express;Debit Card;Monthly
3107;62;Female;Sandals;Footwear;03/01/2041;20;57;Alabama;M;Yellow;Winter;Next Day Air;PayPal;Annually
3108;65;Female;Blouse;Clothing;05/01/2041;18;31;Hawaii;L;Gray;Winter;Standard;Credit Card;Bi-Weekly
3109;50;Female;Socks;Clothing;07/01/2041;7;69;Oregon;M;Purple;Fall;2-Day Shipping;PayPal;Monthly
3110;60;Female;Jacket;Outerwear;09/01/2041;47;92;Illinois;M;Gray;Winter;Free Shipping;Bank Transfer;Fortnightly
3111;19;Female;Handbag;Accessories;11/01/2041;2;46;Texas;L;Lavender;Fall;Next Day Air;Bank Transfer;Bi-Weekly
3112;21;Female;Belt;Accessories;13/01/2041;25;81;Kansas;XL;Indigo;Spring;Free Shipping;Debit Card;Quarterly
3113;19;Female;Blouse;Clothing;15/01/2041;26;97;Texas;S;Green;Fall;Express;Venmo;Annually
3114;46;Female;Shirt;Clothing;17/01/2041;2;93;Nebraska;L;Green;Summer;Express;Debit Card;Weekly
3115;21;Female;Handbag;Accessories;19/01/2041;45;56;Arkansas;M;Olive;Spring;Store Pickup;Venmo;Bi-Weekly
3116;26;Female;Scarf;Accessories;21/01/2041;9;53;South Dakota;M;Charcoal;Fall;Free Shipping;Bank Transfer;Bi-Weekly
3117;50;Female;Coat;Outerwear;23/01/2041;1;66;Montana;L;Gray;Spring;Store Pickup;Venmo;Weekly
3118;43;Female;Hoodie;Clothing;25/01/2041;4;50;Florida;M;Olive;Fall;Free Shipping;PayPal;Bi-Weekly
3119;61;Female;Shorts;Clothing;27/01/2041;31;97;Virginia;L;Blue;Summer;Standard;Debit Card;Quarterly
3120;63;Female;Sandals;Footwear;29/01/2041;21;79;Louisiana;XL;Silver;Winter;2-Day Shipping;Credit Card;Every 3 Months
3121;46;Female;Shirt;Clothing;31/01/2041;32;76;Louisiana;M;Magenta;Fall;Store Pickup;Debit Card;Fortnightly
3122;63;Female;Hoodie;Clothing;02/02/2041;16;38;Louisiana;L;Black;Fall;Standard;Venmo;Weekly
3123;23;Female;Socks;Clothing;04/02/2041;34;45;Georgia;M;Pink;Fall;Express;Credit Card;Fortnightly
3124;57;Female;Handbag;Accessories;06/02/2041;40;77;Iowa;XL;Red;Fall;Next Day Air;Venmo;Bi-Weekly
3125;57;Female;Jewelry;Accessories;08/02/2041;4;51;California;M;Peach;Summer;Standard;Cash;Every 3 Months
3126;33;Female;Coat;Outerwear;10/02/2041;3;26;Oregon;L;Lavender;Spring;Standard;Cash;Quarterly
3127;57;Female;Sunglasses;Accessories;12/02/2041;28;76;Maine;L;Lavender;Winter;Store Pickup;Bank Transfer;Bi-Weekly
3128;55;Female;Gloves;Accessories;14/02/2041;43;94;Louisiana;M;Beige;Winter;Free Shipping;Credit Card;Every 3 Months
3129;65;Female;Jacket;Outerwear;16/02/2041;20;32;Arkansas;S;Indigo;Fall;Standard;Cash;Annually
3130;60;Female;Sandals;Footwear;18/02/2041;40;20;Maryland;S;Cyan;Summer;Express;Venmo;Every 3 Months
3131;52;Female;Pants;Clothing;20/02/2041;34;20;Vermont;M;Yellow;Summer;Store Pickup;Venmo;Every 3 Months
3132;34;Female;Jacket;Outerwear;22/02/2041;11;59;North Dakota;M;Peach;Fall;Store Pickup;Bank Transfer;Every 3 Months
3133;33;Female;Sweater;Clothing;24/02/2041;26;97;Michigan;M;Yellow;Summer;Express;Cash;Quarterly
3134;58;Female;T-shirt;Clothing;26/02/2041;29;68;Arkansas;M;Orange;Spring;Next Day Air;Cash;Bi-Weekly
3135;35;Female;Boots;Footwear;28/02/2041;47;66;Kentucky;L;Gray;Spring;Store Pickup;Bank Transfer;Weekly
3136;68;Female;Shoes;Footwear;02/03/2041;48;85;Indiana;L;Yellow;Spring;Free Shipping;Venmo;Fortnightly
3137;58;Female;Skirt;Clothing;04/03/2041;29;32;Minnesota;M;Gray;Fall;Next Day Air;Cash;Bi-Weekly
3138;34;Female;Coat;Outerwear;06/03/2041;14;44;Louisiana;M;Turquoise;Spring;2-Day Shipping;Bank Transfer;Monthly
3139;47;Female;Blouse;Clothing;08/03/2041;40;95;Kentucky;L;Gray;Fall;Next Day Air;Cash;Every 3 Months
3140;35;Female;Sunglasses;Accessories;10/03/2041;4;85;Georgia;M;Olive;Winter;Next Day Air;Venmo;Weekly
3141;34;Female;Gloves;Accessories;12/03/2041;37;44;Alaska;XL;Peach;Summer;Free Shipping;Bank Transfer;Weekly
3142;36;Female;Sunglasses;Accessories;14/03/2041;47;30;Mississippi;S;Peach;Winter;Express;Credit Card;Bi-Weekly
3143;23;Female;Sneakers;Footwear;16/03/2041;1;21;Kansas;L;Magenta;Winter;2-Day Shipping;Venmo;Quarterly
3144;68;Female;Hoodie;Clothing;18/03/2041;26;22;Arizona;M;Purple;Summer;Store Pickup;Cash;Quarterly
3145;23;Female;Boots;Footwear;20/03/2041;12;70;Maine;L;Beige;Spring;Free Shipping;Debit Card;Quarterly
3146;57;Female;Handbag;Accessories;22/03/2041;16;29;Texas;XL;Purple;Spring;Standard;PayPal;Fortnightly
3147;21;Female;Shirt;Clothing;24/03/2041;19;83;Virginia;S;Yellow;Winter;Free Shipping;PayPal;Annually
3148;45;Female;Sweater;Clothing;26/03/2041;21;99;North Dakota;M;Pink;Winter;Express;Credit Card;Weekly
3149;37;Female;Shorts;Clothing;28/03/2041;15;35;West Virginia;L;Purple;Fall;Free Shipping;Venmo;Weekly
3150;18;Female;Belt;Accessories;30/03/2041;9;40;North Carolina;M;Lavender;Winter;Free Shipping;Venmo;Annually
3151;55;Female;Blouse;Clothing;01/04/2041;7;25;Georgia;M;Peach;Spring;Express;Bank Transfer;Bi-Weekly
3152;52;Female;T-shirt;Clothing;03/04/2041;47;64;New Mexico;L;Orange;Fall;2-Day Shipping;Bank Transfer;Quarterly
3153;49;Female;Belt;Accessories;05/04/2041;17;90;North Carolina;M;Red;Fall;Store Pickup;PayPal;Monthly
3154;56;Female;Socks;Clothing;07/04/2041;46;88;Alabama;L;Red;Fall;Next Day Air;Venmo;Fortnightly
3155;27;Female;Belt;Accessories;09/04/2041;32;55;Connecticut;M;Gold;Winter;Standard;Cash;Quarterly
3156;22;Female;Handbag;Accessories;11/04/2041;34;90;Montana;M;Brown;Fall;Free Shipping;Cash;Annually
3157;18;Female;Shirt;Clothing;13/04/2041;18;50;Montana;M;Black;Winter;2-Day Shipping;Cash;Monthly
3158;21;Female;Belt;Accessories;15/04/2041;5;34;Maine;L;Red;Fall;Store Pickup;Debit Card;Fortnightly
3159;30;Female;Jewelry;Accessories;17/04/2041;44;77;Mississippi;M;Gray;Winter;2-Day Shipping;Credit Card;Monthly
3160;62;Female;Hat;Accessories;19/04/2041;4;89;Louisiana;L;Pink;Winter;Store Pickup;Bank Transfer;Quarterly
3161;28;Female;Backpack;Accessories;21/04/2041;37;87;Nebraska;XL;Turquoise;Fall;Next Day Air;Cash;Fortnightly
3162;66;Female;Dress;Clothing;23/04/2041;43;77;Massachusetts;S;Charcoal;Winter;2-Day Shipping;Cash;Monthly
3163;66;Female;Shoes;Footwear;25/04/2041;28;85;Wisconsin;L;Blue;Winter;Standard;Bank Transfer;Quarterly
3164;49;Female;Pants;Clothing;27/04/2041;36;66;Nebraska;XL;Turquoise;Summer;Express;Cash;Monthly
3165;40;Female;Dress;Clothing;29/04/2041;16;32;Arizona;L;Silver;Winter;Standard;Credit Card;Annually
3166;49;Female;Jacket;Outerwear;01/05/2041;38;92;Hawaii;M;Lavender;Spring;Store Pickup;Bank Transfer;Every 3 Months
3167;19;Female;Shirt;Clothing;03/05/2041;37;80;Georgia;M;Gold;Winter;Next Day Air;Bank Transfer;Fortnightly
3168;24;Female;Dress;Clothing;05/05/2041;9;78;Oregon;M;Blue;Fall;2-Day Shipping;Cash;Bi-Weekly
3169;31;Female;Jeans;Clothing;07/05/2041;14;24;Montana;M;Orange;Spring;2-Day Shipping;PayPal;Fortnightly
3170;35;Female;T-shirt;Clothing;09/05/2041;3;59;Georgia;M;White;Fall;Free Shipping;Venmo;Weekly
3171;65;Female;Sunglasses;Accessories;11/05/2041;10;41;Rhode Island;XL;Charcoal;Spring;Express;Credit Card;Fortnightly
3172;68;Female;Jewelry;Accessories;13/05/2041;26;26;Tennessee;M;Maroon;Spring;Express;Bank Transfer;Bi-Weekly
3173;57;Female;Socks;Clothing;15/05/2041;30;52;Missouri;M;Olive;Fall;Standard;Debit Card;Bi-Weekly
3174;69;Female;Skirt;Clothing;17/05/2041;32;46;Washington;L;Teal;Summer;Next Day Air;PayPal;Fortnightly
3175;45;Female;Pants;Clothing;19/05/2041;35;52;Oklahoma;L;Orange;Winter;Store Pickup;PayPal;Monthly
3176;35;Female;Socks;Clothing;21/05/2041;26;42;Connecticut;M;Maroon;Fall;Store Pickup;Debit Card;Every 3 Months
3177;36;Female;Sandals;Footwear;23/05/2041;39;37;Arkansas;XL;Turquoise;Spring;2-Day Shipping;Credit Card;Monthly
3178;55;Female;Belt;Accessories;25/05/2041;31;52;Missouri;L;Beige;Fall;Standard;Credit Card;Monthly
3179;66;Female;Sandals;Footwear;27/05/2041;28;34;Washington;L;Beige;Spring;Free Shipping;Credit Card;Annually
3180;57;Female;Shorts;Clothing;29/05/2041;12;88;Idaho;M;Olive;Spring;Free Shipping;Debit Card;Bi-Weekly
3181;18;Female;Handbag;Accessories;31/05/2041;46;88;Montana;L;Turquoise;Fall;Standard;PayPal;Weekly
3182;31;Female;Jacket;Outerwear;02/06/2041;27;51;Montana;M;Charcoal;Summer;Free Shipping;PayPal;Every 3 Months
3183;50;Female;Sunglasses;Accessories;04/06/2041;4;97;Georgia;L;Green;Fall;Free Shipping;Credit Card;Annually
3184;50;Female;Sneakers;Footwear;06/06/2041;14;56;Mississippi;M;Green;Winter;Standard;Cash;Every 3 Months
3185;61;Female;Sweater;Clothing;08/06/2041;30;53;Hawaii;L;Green;Spring;2-Day Shipping;Venmo;Quarterly
3186;52;Female;Skirt;Clothing;10/06/2041;6;71;Ohio;L;Gold;Fall;Express;PayPal;Annually
3187;38;Female;Jewelry;Accessories;12/06/2041;43;93;Virginia;S;Cyan;Winter;Store Pickup;Venmo;Annually
3188;67;Female;Blouse;Clothing;14/06/2041;28;72;Texas;L;Indigo;Winter;Free Shipping;Debit Card;Weekly
3189;42;Female;Blouse;Clothing;16/06/2041;39;59;Vermont;M;Lavender;Winter;Standard;Bank Transfer;Monthly
3190;25;Female;Boots;Footwear;18/06/2041;30;87;Kansas;M;Beige;Summer;Store Pickup;PayPal;Bi-Weekly
3191;41;Female;Jeans;Clothing;20/06/2041;5;78;California;S;Purple;Fall;Free Shipping;Credit Card;Fortnightly
3192;62;Female;Hoodie;Clothing;22/06/2041;42;68;Mississippi;XL;Maroon;Winter;Store Pickup;Credit Card;Every 3 Months
3193;19;Female;Sweater;Clothing;24/06/2041;20;76;Iowa;S;Maroon;Fall;Free Shipping;Cash;Fortnightly
3194;63;Female;Gloves;Accessories;26/06/2041;35;99;Virginia;L;Teal;Winter;Express;Credit Card;Fortnightly
3195;43;Female;Sneakers;Footwear;28/06/2041;10;52;Maryland;L;Gold;Summer;Standard;Credit Card;Bi-Weekly
3196;68;Female;Sunglasses;Accessories;30/06/2041;36;58;Missouri;S;Red;Spring;Next Day Air;Credit Card;Quarterly
3197;24;Female;Belt;Accessories;02/07/2041;21;59;Wisconsin;L;Maroon;Winter;Express;Debit Card;Fortnightly
3198;27;Female;Sweater;Clothing;04/07/2041;29;71;Maine;M;Teal;Spring;Free Shipping;Credit Card;Every 3 Months
3199;61;Female;Gloves;Accessories;06/07/2041;39;94;Pennsylvania;L;Peach;Winter;Free Shipping;Debit Card;Weekly
3200;59;Female;Handbag;Accessories;08/07/2041;16;40;Maine;XL;Pink;Winter;Express;PayPal;Monthly
3201;67;Female;Socks;Clothing;10/07/2041;32;24;Missouri;L;Black;Spring;Free Shipping;Credit Card;Monthly
3202;46;Female;Pants;Clothing;12/07/2041;34;38;Vermont;S;Indigo;Fall;2-Day Shipping;Cash;Monthly
3203;65;Female;Scarf;Accessories;14/07/2041;38;37;Wisconsin;L;Green;Fall;Standard;Venmo;Annually
3204;63;Female;Coat;Outerwear;16/07/2041;14;29;New Jersey;L;Teal;Spring;Express;Venmo;Annually
3205;57;Female;Jacket;Outerwear;18/07/2041;23;92;New Mexico;XL;Lavender;Fall;Free Shipping;Debit Card;Bi-Weekly
3206;40;Female;Hoodie;Clothing;20/07/2041;50;24;Colorado;XL;Magenta;Fall;2-Day Shipping;Bank Transfer;Every 3 Months
3207;36;Female;Boots;Footwear;22/07/2041;49;52;California;M;Brown;Winter;Free Shipping;PayPal;Monthly
3208;67;Female;Socks;Clothing;24/07/2041;14;29;Arizona;XL;Beige;Summer;Next Day Air;PayPal;Annually
3209;61;Female;Jewelry;Accessories;26/07/2041;42;30;Indiana;L;Indigo;Winter;2-Day Shipping;PayPal;Weekly
3210;64;Female;Shoes;Footwear;28/07/2041;39;31;Arkansas;L;Peach;Fall;Standard;Debit Card;Annually
3211;30;Female;Socks;Clothing;30/07/2041;43;67;Nevada;M;Magenta;Summer;Express;Venmo;Bi-Weekly
3212;53;Female;Pants;Clothing;01/08/2041;12;65;Rhode Island;L;Turquoise;Winter;Standard;Cash;Monthly
3213;27;Female;Sneakers;Footwear;03/08/2041;21;22;Wyoming;M;Indigo;Winter;2-Day Shipping;Debit Card;Weekly
3214;27;Female;Sunglasses;Accessories;05/08/2041;33;56;Texas;M;Brown;Winter;Standard;Credit Card;Monthly
3215;53;Female;Skirt;Clothing;07/08/2041;6;78;Washington;M;Yellow;Spring;Free Shipping;Debit Card;Annually
3216;34;Female;Coat;Outerwear;09/08/2041;10;90;Rhode Island;M;Magenta;Summer;Free Shipping;PayPal;Every 3 Months
3217;39;Female;Hoodie;Clothing;11/08/2041;18;85;Illinois;S;Olive;Winter;Next Day Air;Cash;Weekly
3218;44;Female;Sunglasses;Accessories;13/08/2041;46;58;Oregon;M;Silver;Fall;Express;Venmo;Weekly
3219;37;Female;Skirt;Clothing;15/08/2041;49;34;Florida;M;Teal;Fall;Express;PayPal;Monthly
3220;57;Female;Coat;Outerwear;17/08/2041;39;40;Kansas;L;White;Summer;2-Day Shipping;Credit Card;Weekly
3221;38;Female;Handbag;Accessories;19/08/2041;16;29;North Dakota;M;Blue;Fall;Free Shipping;Cash;Monthly
3222;21;Female;T-shirt;Clothing;21/08/2041;28;76;New Hampshire;M;Yellow;Winter;Standard;Cash;Annually
3223;45;Female;Sunglasses;Accessories;23/08/2041;22;84;Texas;S;Maroon;Fall;Store Pickup;PayPal;Quarterly
3224;68;Female;Shirt;Clothing;25/08/2041;36;65;Montana;S;Gray;Spring;Standard;Venmo;Bi-Weekly
3225;37;Female;Hoodie;Clothing;27/08/2041;18;80;Delaware;L;Indigo;Winter;Free Shipping;PayPal;Monthly
3226;53;Female;Blouse;Clothing;29/08/2041;31;98;New Hampshire;M;Pink;Fall;Store Pickup;Credit Card;Weekly
3227;57;Female;Sneakers;Footwear;31/08/2041;38;71;Minnesota;XL;Beige;Spring;Next Day Air;Bank Transfer;Fortnightly
3228;28;Female;Scarf;Accessories;02/09/2041;42;69;Alaska;XL;White;Fall;Free Shipping;Debit Card;Quarterly
3229;37;Female;Jewelry;Accessories;04/09/2041;27;95;Connecticut;M;Yellow;Spring;2-Day Shipping;PayPal;Annually
3230;54;Female;Pants;Clothing;06/09/2041;24;67;Connecticut;M;Teal;Fall;Express;Cash;Monthly
3231;49;Female;Sneakers;Footwear;08/09/2041;38;49;Kansas;M;Olive;Summer;Next Day Air;Debit Card;Annually
3232;62;Female;Shoes;Footwear;10/09/2041;9;97;Nevada;M;Maroon;Winter;Free Shipping;Credit Card;Annually
3233;45;Female;T-shirt;Clothing;12/09/2041;19;34;Massachusetts;M;White;Spring;Next Day Air;Bank Transfer;Monthly
